id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23305871,Private Vacation Suite - Prime Location,63276804,Caroline,,Riley Park,49.24639,-123.10578,Entire home/apt,90,30,7,2022-08-26,0.10,1,137,0,18-499324
23310375,Lovely suite in Commecial Drive neighbourhood,62202823,Jenny,,Grandview-Woodland,49.26288,-123.06293,Entire home/apt,,5,25,2019-09-09,0.33,1,0,0,20-159923
23370526,Classy cozy Kitsilano 2 bedroom,174186433,Noah,,Kitsilano,49.260679888094806,-123.1664723587952,Entire home/apt,191,3,46,2024-04-29,4.21,1,189,46,24-159496
23393580,TheFreshLoft-PrivateSteam-MountPleasantOlympicVill,988874,Andrew,,Mount Pleasant,49.26878,-123.10078,Entire home/apt,,2,57,2021-07-26,0.76,1,0,0,21-156440
23413748,Private room in brand-new East Van condo,7084377,Bijan,,Grandview-Woodland,49.27919,-123.06538,Private room,,30,0,,,1,0,0,
23419304,"Renovated Downtown Core, Sleeps 5, With Parking !",72776990,Vicki,,Downtown,49.28081,-123.12517,Entire home/apt,179,1,381,2023-11-26,5.08,1,79,48,24-157286
23432805,OV - Private bed+bath in Shared New Sub Penthouse,20178457,Pantha,,Mount Pleasant,49.26895,-123.1083,Entire home/apt,500,30,26,2020-03-08,0.40,1,152,0,19-163901
23436663,The Oasis,174816465,"Vesta, Warren And Iain",,Dunbar Southlands,49.24178,-123.17688,Entire home/apt,,1,51,2018-09-26,0.68,1,0,0,18-592409
23481782,Private Room in a Quiet Family Home,126456251,Terri,,Riley Park,49.24032,-123.10135,Private room,54,30,26,2024-03-02,0.36,5,270,7,24-157221
23482505,Warm & Stylish 1 Bedroom In Vancouver,139891966,Ishtar,,Fairview,49.25985,-123.12793,Entire home/apt,80,30,18,2024-03-28,0.25,30,149,4,
23482800,Modern Family Friendly 2 Bedroom Across VGH,139891966,Ishtar,,Fairview,49.26146,-123.12646,Entire home/apt,150,30,16,2024-03-18,0.22,30,80,3,
23485127,Private 2 BR garden suite in character home,121580936,Sarah,,Kitsilano,49.26746,-123.18358,Entire home/apt,250,2,91,2023-11-25,1.31,1,16,15,24-159864
23487994,Boutique · Privée。Vancouver · Shaughnessy,61804583,Keith,,Shaughnessy,49.23871,-123.1462,Entire home/apt,121,1,384,2024-04-26,5.25,3,108,66,24-157246
23502564,"New, Minimal & Bright Townhome in a Quiet Neighbourhood",1275057,Taryn,,Downtown Eastside,49.27985,-123.08039,Entire home/apt,200,4,126,2024-04-28,1.68,1,260,19,24-157237
23507938,Bright cozy house in Main St area. No stairs,12305815,Avi,,Riley Park,49.24922,-123.10643,Entire home/apt,170,6,55,2024-03-30,0.77,1,94,17,24-157577
23519364,Hip Condo • CENTRAL LOCATION • Ideal for Foodies,6705291,Tuba,,Downtown,49.28082,-123.10843,Entire home/apt,,2,48,2019-10-25,0.67,1,0,0,19-161671
23528634,Nelson House-Room 5 (bathroom is out of bedroom),66327125,Liduo,,West End,49.28642,-123.1341,Private room,76,91,62,2024-02-29,0.83,8,180,4,19-162160
23546911,Downtown 2-Story Townhouse w/ Private Entrance!,19059944,Kieran,,West End,49.28402,-123.12917,Entire home/apt,330,120,112,2022-10-01,1.55,4,296,0,
23547808,Modern design home steps from Commercial Drive,2344259,Alicia,,Grandview-Woodland,49.27071,-123.06682,Entire home/apt,500,2,16,2023-08-08,0.23,1,30,7,# 24-157393
23559355,Level | One Bedroom Suite | Luxe Amenities,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,250,90,9,2023-08-24,0.16,41,250,3,
23563987,"☀️ Ocean View, King Bed, Bright Corner Suite",135886351,G,,West End,49.28464672849994,-123.14188066372996,Entire home/apt,,7,39,2023-06-30,0.52,1,0,4,22-171359
23576621,"1br Olympic Village suite, along stunning seawall!",54919108,Trish,,Mount Pleasant,49.26986,-123.10616,Entire home/apt,,90,13,2024-04-27,0.18,1,58,4,23-176210
23578800,Level | One Bedroom Suite | Downtown Vancouver,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,250,90,6,2023-08-29,0.09,41,334,1,
23583730,private room close to downtown,103324604,Angela,,Riley Park,49.2336,-123.10971,Private room,,2,8,2019-02-04,0.11,1,0,0,19-179739
23593694,Bright modern East Van gem,8755051,Adina,,Grandview-Woodland,49.28936,-123.0583,Entire home/apt,140,30,0,,,1,179,0,
23615592,Level | Modern One Bedroom | Downtown Vancouver,2502595,Level Hotels And Furnished Suites,,Downtown,49.27502,-123.12715,Entire home/apt,270,90,4,2023-07-10,0.06,41,364,1,
23615744,Level | Deluxe One Bedroom Suite | Yaletown,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,270,90,3,2023-07-31,0.15,41,335,1,
23615892,Level | Deluxe One Bedroom Suite | Luxe Amenities,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,270,90,2,2022-09-01,0.04,41,334,0,
23616175,Level | Two Bedroom Suite | Downtown Vancouver,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,395,90,1,2021-09-19,0.03,41,242,0,
23631177,Gorgeous Yaletown boutique suite.,95217850,Mauricio,,Downtown,49.27539,-123.13316,Entire home/apt,111,30,115,2024-01-02,1.57,44,272,18,#23-157177
23667593,PATIO TIME-3 outdoor patios! sleeps 8 people,3494649,Kendra & Trevor,,Hastings-Sunrise,49.27574,-123.03745,Entire home/apt,420,3,68,2024-03-15,0.92,1,287,18,24-158010
23672204,Comfortable 2 Bedroom Private Suite Near Metrotown,52836108,Jk,,Killarney,49.22509,-123.03591,Entire home/apt,,1,112,2019-10-20,1.50,1,0,0,20-159964
23769826,Amazing 1BR Apartment in the Olympic Village,167708643,Allison,,Mount Pleasant,49.27024,-123.10181,Entire home/apt,226,30,53,2023-10-15,0.71,1,33,1,
23771188,Casa Amelie Downtown Vancouver 1 bedroom condo,31304279,Monica,,Downtown,49.28389,-123.11562,Entire home/apt,160,30,0,,,2,121,0,
23800634,Charming 2 Bedroom Ground Floor Artist's Home,176226893,Anita,,Kerrisdale,49.2324,-123.15844,Entire home/apt,225,3,68,2024-02-05,0.93,1,275,11,21-156375
23810907,Mt. Pleasant Mountain View!,78650631,Toni,,Mount Pleasant,49.26076,-123.08958,Entire home/apt,223,2,119,2024-03-29,1.60,1,24,12,18-597505
23816739,"Single detached , corner home",178767690,Levy,,Riley Park,49.23498,-123.09053,Private room,,1,2,2018-09-28,0.03,2,0,0,19-163539
23862530,Modern and Comfortable East Van Home,134433899,Erica,,Kensington-Cedar Cottage,49.24988,-123.0721,Entire home/apt,300,3,7,2023-07-28,0.10,1,70,3,24-159258
23885617,"*NEW* 1BR Olympic Village! Patio, Parking",9085924,Gerry,,Mount Pleasant,49.26873,-123.10876,Entire home/apt,,31,135,2024-03-15,1.82,1,0,6,21-163602
23916822,$199-Kitsilano 3 bedroom 2.5 bthrm Heritage Home,159019037,Evonne,,Kitsilano,49.26652,-123.18185,Entire home/apt,285,7,61,2024-04-14,0.86,3,180,28,24-158740
23949937,开心果家庭旅馆,179895629,Kara,,Shaughnessy,49.23802,-123.12828,Private room,,1,75,2019-09-20,1.01,1,0,0,18-551880
23976574,Brand new condo Olympic Village,83930545,Sara,,Mount Pleasant,49.26844,-123.109,Entire home/apt,,30,43,2024-02-24,0.59,2,2,1,21-105100
23976814,Studio Condo in Olympic Village (brand new),83930545,Sara,,Mount Pleasant,49.27079,-123.10741,Entire home/apt,,30,81,2024-02-29,1.11,2,0,2,21-105100
23981929,Kitsilano heritage home,40061935,David,,Kitsilano,49.26513,-123.16712,Entire home/apt,,7,250,2023-08-01,3.50,2,0,17,22-199685
24024651,New 2 BR＋parking＋skytrain,129513006,Ivy,,Oakridge,49.22203,-123.11669,Entire home/apt,,2,35,2019-12-29,0.47,2,0,0,20160053
24066686,White & Bright Two Bed Two Bath Across VGH,139891966,Ishtar,,Fairview,49.26163,-123.12808,Entire home/apt,130,30,13,2024-04-19,0.19,30,109,3,
24066913,Quaint & Quiet 1 Bed 1 Bath In Vancouver,139891966,Ishtar,,Fairview,49.26158,-123.12615,Entire home/apt,120,30,7,2024-02-05,0.12,30,164,1,
24088415,New 2br private basement ＋skytrain,129513006,Ivy,,Oakridge,49.22481,-123.11777,Entire home/apt,,2,47,2020-03-22,0.64,2,0,0,20160053
24119846,Beautiful Room in the Heart of Kitsilano Beach,107176582,Lyn,,Kitsilano,49.2733,-123.15572,Private room,78,30,17,2024-04-11,0.24,1,304,5,
24133046,Luxury 1 Bedroom Condo in Trendy Strathcona,115868438,Heidi,,Downtown Eastside,49.28244,-123.08245,Entire home/apt,,2,77,2023-09-12,2.34,1,0,13,23-157450
24140085,"2 floor, renovated home in vibrant neighbourhood",18767885,Shauna,,Grandview-Woodland,49.28032,-123.05944,Entire home/apt,,5,7,2023-07-03,0.10,1,0,2,
24160835,Newly Renovated & Fully Furnished Downtown Studio,182069543,Iryna,,Downtown,49.2778,-123.12404,Entire home/apt,116,30,32,2024-02-21,0.44,1,81,6,
24167131,2 BR + 2 Bath Condo in Heart of Downtown,102554136,Bonnie,,West End,49.2867,-123.12599,Entire home/apt,140,31,12,2022-12-10,0.17,4,275,0,
24183385,5/5 Stars Designer Home Central Westside Vancouver,182271089,Julia,,Riley Park,49.2343,-123.10811,Entire home/apt,1095,90,66,2024-02-18,0.92,1,102,10,
24183433,Downtown Vancouver-Coal Harbour* Ocean View*,146473423,Shab,,Downtown,49.28861,-123.12006,Entire home/apt,250,90,27,2024-04-19,0.38,1,163,14,
24185448,Kits Beach Loft,20476536,Catherine,,Kitsilano,49.26837,-123.15531,Entire home/apt,200,90,24,2023-06-24,0.33,1,243,1,18-559212
24210836,Heart of  Vancouver Yaletown Condo w/EV charger,5434194,Victor,,Downtown,49.27449,-123.12356,Entire home/apt,,30,0,,,1,0,0,
24250201,Downtown Vancouver Luxury Furnished Condo,95217850,Mauricio,,Downtown,49.28327,-123.11642,Entire home/apt,100,90,9,2024-03-16,0.13,44,192,1,
24253909,Dunbar Blue House 3_Polar Bear,180824391,Andrea,,Dunbar Southlands,49.25533,-123.18469,Private room,102,2,92,2024-03-04,1.26,1,175,12,24-157281
24265852,Sunshine family suite with private bathroom,182976380,Lisa,,Dunbar Southlands,49.24308,-123.17209,Private room,193,1,9,2023-06-29,0.12,3,85,1,18-567354
24310129,Brand New Private Studio in central Mount Pleasant,59846096,Sarah,,Riley Park,49.24531,-123.09538,Private room,130,3,187,2024-04-07,2.55,1,36,14,24-157423
24313445,BIG COZY BOHO ROOM  WITH FREE PARKING,26230655,Willem,,Downtown Eastside,49.276779,-123.091438,Private room,100,1,410,2024-04-13,5.56,2,30,88,24-158356
24328404,Summer vacation home! IN DOWNTOWN Vancouver!,75669015,Peter,,Downtown,49.27955,-123.12056,Entire home/apt,,31,0,,,1,0,0,
24358269,2 Bedrooms near Skytrain in Vancouver,58189935,Marina,,Killarney,49.23098,-123.03564,Entire home/apt,148,1,125,2024-04-13,1.71,2,262,21,24-157312
24379068,Creative Historical Home with Backyard Lounge,183998473,Scott,,Riley Park,49.24895,-123.09842,Entire home/apt,404,2,63,2023-08-30,0.89,1,51,13,23-221538
24379576,A Gem in the Heart of Yaletown,182951403,Gen,,Downtown,49.278533935546875,-123.11980438232422,Entire home/apt,306,3,104,2024-04-18,1.42,1,19,15,24-157209
24391564,*Min 6 mo lease* Furnished executive 2 bed 2 bath,2538574,Jaime,,Mount Pleasant,49.27193,-123.10172,Entire home/apt,,180,0,,,1,0,0,
24396414,Prime Downtown Location: Skytrain + Rogers Arena!,6110016,Maria Theresa,,Downtown,49.27873,-123.10729,Entire home/apt,315,2,43,2024-03-31,2.04,1,81,26,24-158870
24413898,Charming 2 Bedroom Suite with Private Entrance,180062569,Kelly,,Renfrew-Collingwood,49.24881,-123.04398,Entire home/apt,114,2,86,2023-08-30,1.18,1,73,12,24-157722
24448342,Private Suite in the Heart of Kerrisdale,29063125,Mary,,Kerrisdale,49.23357,-123.17007,Entire home/apt,109,2,52,2024-04-01,0.71,1,40,25,24-159967
24450782,Private Room in Kitsilano Heritage Home,28469375,Geraldine,,Kitsilano,49.27097,-123.18327,Entire home/apt,129,3,232,2024-04-21,3.23,2,28,44,24-157587
24455362,Near airport and mall!  Master BR with ensuite,17872558,David,,Marpole,49.21422,-123.11421,Private room,100,3,18,2024-04-16,0.25,5,80,6,23-156300
24469246,Minimal + Bright 3BR House for Quiet Getaways,18871578,Gillian,,West Point Grey,49.26299,-123.20275,Entire home/apt,,2,8,2018-09-23,0.11,1,0,0,18-550139
24474689,Spacious Gastown Loft | 20ft ceiling,16750396,Eddie And Marv,,Downtown Eastside,49.28182,-123.10361,Entire home/apt,302,2,201,2024-02-29,2.78,2,294,18,24-157411
24501265,Coal Harbour with Parking,185092131,Toma,,West End,49.28629,-123.125,Entire home/apt,199,30,398,2024-01-01,5.47,1,60,37,23-156560
24503070,Modern Family Home w/ Stunning Mountain View,21573772,Steph,,Grandview-Woodland,49.27972,-123.06113,Entire home/apt,500,3,13,2023-09-02,0.18,1,7,4,24-217192
24517031,Sunny Bedroom for One in Vancouver Heritage house,3150401,Heather,,Kensington-Cedar Cottage,49.25614,-123.07643,Private room,,1,2,2018-08-26,0.03,3,0,0,18-549634
24528249,Helen's House/ Near Skytrain & Airport,28946580,Wen,,Marpole,49.21279,-123.11202,Entire home/apt,122,1,181,2024-04-28,2.56,2,85,30,24-157211
24559993,"Great Location! Clean, Comfy Studio + Free Parking",2568168,Jenni,,Downtown,49.27757,-123.13088,Entire home/apt,126,90,43,2023-10-18,0.59,1,176,4,18-549209
24561319,"NEW! Lovely Renovated 1BR, Central Van, 15min YVR",73177526,Steven,,Victoria-Fraserview,49.21777,-123.06271,Entire home/apt,149,1,52,2024-04-11,1.62,1,153,17,24-158257
24634635,"Clean, Bright & Modern",23681093,Noel,,Kensington-Cedar Cottage,49.25214,-123.08713,Entire home/apt,,3,2,2018-08-08,0.03,1,0,0,18-569070
24646416,Roam Vancouver in Style from a Chic Hideout,186084821,Jean-Francis Alessandra,,Riley Park,49.24618,-123.10192,Entire home/apt,288,2,291,2024-04-29,3.99,2,212,63,24-169430
24650295,176 Furnished 1 Bedroom water view Coal Harbour,600607,Martello,,Downtown,49.29074,-123.12746,Entire home/apt,,30,2,2020-02-09,0.04,32,0,0,
24653941,"King Bed - Iconic Ocean, City and Mountain Views.",31697443,Maria,,Downtown Eastside,49.28342339988735,-123.10713609718051,Entire home/apt,272,3,19,2024-04-16,2.44,1,56,19,24-160185
24658451,Tidy apartment in the heart of the action,22623541,James,,Fairview,49.26181,-123.13425,Entire home/apt,,3,3,2018-12-29,0.04,1,0,0,18-596187
24671100,Charming Strathcona Gem,4177367,Lily,,Downtown Eastside,49.27893,-123.0827,Entire home/apt,,2,58,2019-09-01,0.81,1,0,0,19-184853
24718014,Beautiful Fully Furnished Suite,186837058,Sunny,,Arbutus Ridge,49.25461,-123.16567,Entire home/apt,,30,4,2023-07-01,0.06,4,0,1,
24738177,Lakeside apartment,25509896,Cara,,Kensington-Cedar Cottage,49.2575,-123.0569,Entire home/apt,,4,3,2018-09-26,0.04,1,0,0,18-554211
24755125,Lavender Garden,187158076,Zena,,Arbutus Ridge,49.2424,-123.16399,Entire home/apt,220,2,40,2024-04-01,0.70,1,64,22,24-158858
24756081,"Location, Location, Location
Super Sparkly Sweet",187166550,Sher,,Kitsilano,49.26851,-123.15162,Entire home/apt,266,2,183,2024-04-26,2.53,1,106,35,24-157321
24797319,A jewel in the city,47853499,Marie,,Riley Park,49.24476,-123.09356,Entire home/apt,,3,8,2018-07-28,0.11,1,0,0,18-557-163
24801728,modern family home near commercial drive,25751773,Theresa,,Grandview-Woodland,49.26871,-123.05945,Entire home/apt,,3,3,2018-09-16,0.04,1,0,0,18-557384
24809164,Cozy Private Suite with Sauna in Vancouver Home,1741913,Darragh & Deanna,,Hastings-Sunrise,49.27343,-123.03806,Entire home/apt,150,2,111,2023-09-24,1.53,1,8,9,20-159898
24832706,Spacious and Modern South Granville Terrace Home.,177048474,Randi,,Shaughnessy,49.25356,-123.14052,Entire home/apt,,3,75,2020-12-05,1.04,2,0,0,20159947
24835418,Garden Studio Suite off Commercial Drive!,182517955,Pamela And Gavin,,Grandview-Woodland,49.27264,-123.06388,Entire home/apt,189,3,199,2024-04-28,2.78,1,74,23,23-156396
24853244,Spacious private room in cute character house,186632727,Susan,,Grandview-Woodland,49.27277,-123.06192,Private room,,4,6,2018-09-16,0.08,1,0,0,18-550384
24874294,Katie's House-Spacious Room with Mountain/Sea View,53549710,Manna,,Dunbar Southlands,49.25236,-123.18453,Private room,,2,17,2018-10-22,0.24,1,0,0,18-582983
24876227,Beautiful 3Bedroom MountainView House in Vancouver,188067811,Van,,Renfrew-Collingwood,49.25468,-123.05223,Entire home/apt,,1,290,2024-04-01,4.07,1,74,39,22-156201
24886919,Great Value Central Downtown Gem!!!,188147834,Kristina,,Downtown,49.28041,-123.1249,Entire home/apt,,2,8,2019-07-05,0.11,1,0,0,19-161708
24895883,Beautiful home by Lake in Vancouver,90879009,Conrad,,Kensington-Cedar Cottage,49.25204,-123.06112,Entire home/apt,,4,4,2018-08-11,0.06,1,0,0,19-161614
24896061,Clean and Comfy Condo in Downtown Vancouver,16143622,Gen,,Downtown,49.2804,-123.12469,Entire home/apt,260,3,69,2023-10-09,1.05,1,14,14,24-157316
24918275,Roomy 2 Bedroom Across VGH In Vancouver,139891966,Ishtar,,Fairview,49.26196,-123.12665,Entire home/apt,130,30,10,2024-03-02,0.14,30,88,2,1855
24920942,Entire apartment Central Downtown Vancouver!,57390399,Andrew,,West End,49.28927,-123.13857,Entire home/apt,,2,3,2019-01-27,0.04,1,0,0,19-162620
24946435,Outstanding views!  Free parking.pool A/C Licensed,187881364,Vic,,Downtown,49.27887,-123.10727,Entire home/apt,405,3,130,2024-04-21,1.80,1,328,30,24-157313
24946452,Lovely Loft in the Fraserhood!,43893276,Harriet,,Kensington-Cedar Cottage,49.25446125968743,-123.08064978659345,Entire home/apt,150,30,0,,,1,173,0,22-280973
24948099,Large Room in Lively Walkable Neighbourhood,57488206,Jessi,,Hastings-Sunrise,49.28201,-123.05644,Private room,,4,1,2018-09-28,0.01,3,0,0,18-613047
24961531,Furnished 1 bedroom unit in the heart of the city!,106622944,A,,Downtown,49.28078,-123.12474,Entire home/apt,150,90,19,2023-09-14,0.27,2,234,2,Exempt
24972517,Corkscrew Willow Estate,183964355,Jamie,,Arbutus Ridge,49.25628,-123.17667,Entire home/apt,1110,2,180,2024-04-11,2.48,1,235,32,24-157217
24993810,2 Bedroom Condo in Downtown Vancover,23977001,Emma,,Downtown,49.28106,-123.12318,Entire home/apt,,30,7,2023-02-11,0.11,12,0,0,
25074332,Charming South Granville 1 Bed 1 Bath,139891966,Ishtar,,Fairview,49.26196,-123.12688,Entire home/apt,110,30,12,2024-01-03,0.18,30,88,1,18-556861
25076407,Living in style - Room A,189413853,Irene,,Hastings-Sunrise,49.27696,-123.02632,Private room,110,30,20,2023-07-29,0.28,4,98,2,20-160115
25080824,Spacious Heritage Home in Vancouver,3150401,Heather,,Kensington-Cedar Cottage,49.25586,-123.07623,Entire home/apt,,3,1,2018-07-29,0.01,3,0,0,18-549634
25087027,"Private studio 1 bed,1 washroom",161213459,Jessi,,Kensington-Cedar Cottage,49.23362,-123.07861,Private room,66,1,365,2024-04-03,5.03,2,7,73,24-157504
25102944,"★ Cozy Garden Suite, private, clean, close to DT!",35833081,Nicole And Paul,,Kensington-Cedar Cottage,49.25898,-123.06895,Entire home/apt,145,2,429,2024-04-28,5.91,1,262,78,24-157331
25109301,Bright & Luxurious Home in the Heart of Downtown,155141803,Ali,,West End,49.28627,-123.12757,Entire home/apt,,1,23,2019-09-27,0.33,2,0,0,19-162577
25129693,Character home in trendy neighbourhood,9452051,Sandra,,Riley Park,49.25278,-123.11125,Entire home/apt,500,3,11,2024-02-03,1.01,1,63,11,24-159712
25142791,Lovely home & great neighborhood,59265845,Chris,,Grandview-Woodland,49.27416,-123.06224,Entire home/apt,,2,166,2024-04-22,2.45,1,1,27,24-157606
25157667,Fully Furnished 1-Bedroom Newly Renovated Suite,185055267,David,,Riley Park,49.24383,-123.09361,Entire home/apt,100,30,3,2022-07-09,0.04,1,364,0,18-474863
25166793,"Spacious, Private Suite in the core of Kitsilano",57056932,Dimitrios,,Kitsilano,49.26811,-123.16668,Entire home/apt,193,3,232,2024-04-29,3.27,1,79,50,24-157335
25168981,The Yellow Room,170626910,Robert,,Marpole,49.20659,-123.11822,Private room,90,2,183,2024-01-02,2.53,2,349,24,24-157220
25181840,Central & Renovated 1 Bed 1 Bath In Vancouver,139891966,Ishtar,,Fairview,49.25998,-123.12644,Entire home/apt,100,30,18,2024-04-29,0.26,30,69,4,
25193115,温西family，near UBC,54661165,Cathy,,Dunbar Southlands,49.23426,-123.20294,Private room,,2,50,2021-10-01,0.69,2,0,0,19-161825
25193768,Make yourself at home,126012510,Cherlyn,,Hastings-Sunrise,49.29192,-123.04486,Entire home/apt,90,30,42,2023-10-26,0.59,1,236,3,19-161594
25216365,"Clean, contemporary pet friend yaletown appt.",19291505,Dee,,Downtown,49.27795,-123.11706,Entire home/apt,135,29,33,2024-01-08,0.46,2,90,7,18-574425
25234314,Live Your Downtown Dreams.! 1 bedroom with parking,190660769,Hulya Fatma And Muzo,,Downtown,49.27891,-123.123,Entire home/apt,163,1,322,2024-04-30,4.73,1,61,78,24-157608
25256952,Sunshine King room-Private bathroom,182976380,Lisa,,Dunbar Southlands,49.24477,-123.17147,Private room,169,1,0,,,3,83,0,19-161659
25264363,Character home with Bohemian decor,38126104,Valentina,,Dunbar Southlands,49.23403,-123.1913,Entire home/apt,,2,8,2019-07-23,0.11,1,0,0,18-567427
25270770,Convenient skytrain room:  airport to downtown.,190921577,Sharon,,Oakridge,49.22632,-123.11572,Private room,88,3,339,2024-04-30,4.73,3,26,89,24-157359
